1631,not everyone eats rice,Rice isn't a main food for all people.,all people do not eat rice
1632,people set up companies to make money,Games are for fun not encouragement.,Games are made for profit.
1633,the shopping mall is mainly used for shopping,There are no car parks on the inside of a shopping mall.,"The shopping mall should be filled with shoppers, not car parks."
1634,a poem is made of words,Poems use words not pictures.,Poems dont use pictures
1635,no wall can touch the sky,Walls don't touch the sky,A wall cannot touch the sky.
1636,the handle on the door is a very practical thing,Handles are functional not decorated.,"A handle on a dorr helps open the door, it is not for pure decoration."
1637,journalists write articles in a newspaper,"Journalists write the contents of a newspaper, they do not print it.",A printer is the person who prints a newspaper.
1638,a CD can't store videos,A CD isn't used for video.,"CDs contain music, not videos"
1639,hardware can't be downloaded,physical objects cannot be downloaded from the Internet,"Wrenches are physical tools, not virtual ones."
1640,the headphone is a private music player,One headphone won't allow you to share with other people.,Headphones are used on your ears so only you can hear the music.
1641,public toilets are divided by different genders,Public toilets are usually separate for males and femals.,"MEN AND WOMEN HAVING TWO SEPARATE TOILETS, THEY CANNOT WENT SAME TOILET"
1642,parents want their kids' rooms clean and tidy,Rooms should be cleaned every day and not littered in.,"Moms want rooms to be clean, not dirty."
1643,programmers are not farmers,Programmers design software not farm.,"Programmers program computers and software, but do not plant crops for money."
1644,musicians need to have a lot of professional knowledge,it requires year of learning and practice,A musician must learn music.
1645,libraries are not used for sleeping,The library is a public place where it is frowned upon to sleep.,library is for reading
1646,code on the paper can't run,Code is not written on paper.,Code is written on a computer.
1647,plastic bags have caused many environmental problems,Plastic bags are harmful to the environment.,Plastic itself is not good for the environment.
1648,the sun is on the other side of the earth in the night,There is no sunlight at night.,The sun sets at night making it dark.
1649,fatigues are used to camouflage something,why do soldiers should be attractive in the jungle wearing fatigues this is against common sense.,Fatigues help soldiers blend in with the environment they are in.
1650,recalling something requires a good memory,"Memory decay would cause one to lose memories, not help with them.",Memory decay doesn't allow for recall.
1651,barking is not a human language,Japanese cannot has borrowed anything heavily from barking.,Barking is sound of dog.
1652,sending emails doesn't need stamps,You don't need a stamp to send an email.,"Stamps are for standard mail, not electronic mail."
1653,walking alone in darkness is considered a dangerous thing,It's not considered safe to walk alone in the darkness.,"People, especially women, should not be encouraged to walk alone in the dark."
1654,rain can't get into people's heads,Your brain is inside your head and cannot get wet,Your brain is completey covered by your skull and skin.
1655,you can eat other food to live,snacks are not necessities for life,A person can live without eating snacks.
1656,apples are what we need in apple trees,We don't pick leaves from apple trees.,The apple is the fruit that we harvest from apple trees.
1657,stone is not flexible,"stone cannot warp paper, water can",Stone would likely rip through paper.
1658,it's always extremely cold on the south pole,the south pole is incredibly cold,The South Pole doesn't have so called proper temperature.
1659,farther distance is a disadvantage,the south pole is incredibly cold,The South Pole doesn't have so called proper temperature.
1660,nobody wants terrible food,Terrible food makes you feel bad which does not lead to happiness.,Terrible food wouldn't cause happiness.
1661,cleaning bowls is not a creative work,cleaning is necessary and doesn't require inspiration.,Cleaning a bowl does not require inspiration.
1662,uniforms don't have any legal effect,Searching house is not the police duty,Wearing police uniform is not mean they have the right to search they wish
1663,I will have no place to stay if I burn my house,"You wouldn't light your house for warmth, but rather the fireplace within your home.",Lighting your house will ruin your house.
1664,only animals can cry,flowers physically can not cry.,flowers don't cry
1665,dogs can't speak humans' language,Dogs cannot talk.,Dogs cannot speak to us.
1666,sunglasses are used in sunny days,Sunglasses don't help with the rain.,you carry an umbrella for rain.
1667,brushing your teeth can make your teeth cleaner,You brush teeth to keep them clean,Brushing teeth cleans them.
1668,scientific research should be realistic,Scientific research uses true information.,fabricated data will cause research to be invalid
1669,traffic lights tell us if we can go across the road,If you ignore traffic signals you could be injured or injure others.,It is dangerous to ignore traffic lights.
1670,the city doesn't have the conditions for agriculture,"The countryside is agricultural, not the city.",Buildings are found in cities.
1671,dead people can't speak anymore,"You cannot talk to people that are dead, they do not respond.",The dead don't talk
1672,wallet is too small for a person,a human does not fit in a walet,Your friend can't fit in a wallet.
1673,the thing we picked up doesn't belong to us,"If you find a wallet, you should return it.","If someone retrieves someone else's wallet, it should be returned to them."
1674,the climate is not created by humans,Climate not depends on culture,Climate doesn't generally have a huge impact on culture.
1675,no one will pay for fingerprints,an actual finger print does not cost anything,Nobody pays for fingerprints because we are born with them.
1676,a person only has one head,people only have one head,people only have 1 head
1677,the lipstick is not a medical product,Lipstick is not a first-aid item.,Lipstick is not a first aid
1678,crops don't eat meat,wheat does not eat meat,wheat cant eat
1679,plum blossoms only exist in winter,"Plum blossoms do not blossom in the summer, they blossom in spring.",Plums don't blossom in the summer.
1680,desert can't be sold in shopping malls,You cannot buy a land mass at the mall.,Desert cannot be purchased by anyone as it is a type of place
1681,low-calorie food provides less energy to people,People get fat by taking high calorie food not the low calorie food,Only high calories make fat not low calories
1682,chickens are not mammals,Birds feed their chicks using their beaks.,chicken do not breast feed their young
1683,advanced medical technology keeps more people away from death,Medical technology has lengthened the human life.,Medical technology has prolonged the lifespan of humans.
1684,stars are not solid objects,There is not another star fit for human life.,humans live on a planet
1685,sailors work in ships and ships always float on the water,"Sailors sail, on the water.",Sailors work at sea.
1686,housework has little to do with what students learn in school,"Teachers do not assign houseworks, they assign homework.",Teachers assign homework.
1687,being actors has a high requirement for appearance,Actors use apperance in an important way for their craft.,An actors appearance is very important to their role.
1688,normal things can't attract people's attention,Wearing something normal does not usually cause people to notice you.,if you are normal you don't stand out
1689,a party hat shows disrespect at a funeral,A party hat would be inappropriate because funerals are not happy occasions.,It would be rude to wear party attire to a funeral.
1690,nice dress will make one feel confident,Dressing nicely will boost confidence.,Every one feel good when dress is nice
1691,we can't make hair longer by cutting,you cut things shorter,"cutting hair makes it shorter, not longer."
1692,there are too many stars to count in the sky,"There are innumerable stars in the sky, and the naked eye can't come close to seeing every star existing in the sky.",it is impossible to count the vast number of stars in the sky.
1693,the tail is not used to breathe,Having tails won't help anyone breathe in the water.,Tails don't impact breathing in or out of the water.
1694,we can't drink other people's breath,You cannot drink breath.,"You can smell, not drink, an odor."
1695,the trunk is used for storage,You don't ride in the trunk of a taxi.,You don't sit in the trunk of a taxi.
1696,gloves will make chefs' hands less agile,they should wear them WHILE preparing food.,gloves are meant for weather not cooking
1697,giving up the right of freedom is not the reason people go to jail,Jails are for people who have committed crimes.,People go to jail as punishment due to committing a crime.
1698,it's summer in June in Singapore,It does not snow in Singapore during June.,It does not snow in the summer.
1699,we don't wear umbrellas,umbrellas keep you dry not warm,An umbrella does not provide warmth.
1700,campuses are too small to use planes,Airplanes do not fly close to buildings.,A plane is not used for transportation on campus.
1701,scoring goals means your team can win the game,Supporters were happy to see their team score,Fans would celebrate a goal being scored.
1702,people should be punished rather than rewarded for cheating,cheaters don't win,There's not a scholarship for cheating.
1703,people only bleed when they are injured,"Hot weather would make you sweat, not bleed.",Hot weather does not increase bleeding tendency.
1704,people do need to try out products when they are shopping,you can't try out products when you shop online,You should try out products regardless of how you buy them.
1705,drivers can't read books when they are driving,You cannot safely read and drive at the same time.,"When driving, we must focus our eyes on the road ahead of us."
1706,a human only has one mouth,Humans have just one mouth.,People only have one mouth.
1707,cat walking is used by models in the show,marathon is only depends by the persons confidants,Cat walking has no positive effect on running a marathon.
1708,the atmosphere in funerals is sad,Funerals are sad events.,Funeral is not a happy occasion
1709,chalk is used to write on the blackboards,Chalk is for writing on chalkboards.,Chalk is not used on an ipad
1710,men can't have childbirth,Fathers do not give birth,a father cant give birth
1711,growing crops is farmers' job,farmers grow crops,gardeners is always grow the garden's plants only
1712,Photoshop can't change the colors in the real world,Photoshop cannot change the color of something in the real world.,Photoshop edits images on a computer.
1713,telescopes are used to observe things far away,a telescope cannot view cells,Cells are watched through microscope
1714,we don't use fire when we take a shower,"You cannot burn yourself when taking a shower, you would use while.",shower water doesnt get hot enough to burn
1715,the cinema is a place for watching movies rather than drinking,Public intoxication is illegal.,Drinking at the cinema isn't possible everywhere.
1716,it's my children giving birth to my grandchildren,"It is highly unlikely to naturally conceive and give birth to your grandson,","Giving birth to him would make him your son, not grandson."
1717,you need your passport only when you are abroad,You do not need your passport for domestic flights.,A passport is not needed for domestic flights.
1718,bicycles don't consume fuel,Bicycles do not need gasoline.,Bicycles don't need fuel.
1719,humans can't drink gas,Gas is fuel for cars.,Drinking gas would kill you.
1720,most people can get mushrooms to eat easily,Mushrooms aren't rare.,mushrooms are very common in Asia
1721,humans' fingerprints can't be changed,fingerprints are the same from the time you are born,It is not possible to change our fingerprint
1722,the disease can't spread through eye contact,Flu is spread through the air and through bodily fluid contact.,"The flu spreads by droplets, not eye contact."
1723,only females menstruate,Boys do not menstruate,Men and boys do not menstruate.
1724,waterfalls are not created by humans,Waterfalls are usually a natural occurrence and not a result of engineering.,waterfalls are natural occurrences
1725,it's impossible for people not to sleep for two years,No one could survive without sleeping for two years.,The body could not go that long without sleep.
1726,we can also use mouth to breathe,We don't have multiple noses.,Noses are not all we need to breathe.
1727,friendship is not a ship,Friendship cannot be floated in sea,Friendships don't float.
1728,no one will award the thief,Thieves are convicted of crimes.,A thief isn't given a prize.
1729,people know their genders,"Everyone knows what their gender at birth was, even if they do not later identify with it in any way.",You only have one real gender at birth.
1730,people say goodbye to each other when they are about to be separated,"When going away, you say ""bye"", not ""hello""","Joel would say goodbye, not hello."
1731,the police station is not a place of consumption,The police are not paid for their services by private citizens.,The police station does not have a payment counter
1732,voice is useless in writing a story,You don't need a physical voice to write a story.,Writing is prose not vocals.
1733,life jackets are used to float in water,Life jackets are for use in the water.,"A life jacket can stop you from drowning, but it won't help you in a fall from a high place."
1734,people don't want to break up with their lovers,If you love someone you wouldn't want to break up with them.,you dont breakup with someone you love.
1735,different people may have the same names,Many humans have the same names.,"human names are not unique, their fingerprints are."
1736,the rain will bring water to the river,The river can't dry up during a long rain.,The river would flood with lots of rain.
1737,the concert is a music activity,Concerts don't generally involve paintings but music.,Concerts are for music.
1738,artists are humans,An artist is a person.,music is not a person
1739,plastic can't burn,a plastic stove is a toy,A plastic stove can not actually produce heat without melting.
1740,knowledge promotes the development of science,Science is our main source of knowledge.,Science is knowledge.
1741,air can't provide energy,air is not a food or drink,air isn't edible
1742,I don't need to cook in the restaurant,The restaurant should provide kitchenware.,Restaurants supply all the kitchenware you will need because they are preparing and serving the food.
1743,finding true love is a very lucky thing,Finding your true love is lucky.,You would be lucky to find true love.
1744,the sun shines on China every day,The sun rises every day for every country.,the sun rises all the time not just sometimes
1745,drug trafficking is illegal,Drugs are ordered from a pharmacy.,A front counter would not ordinarily deliver drugs to somebody's room.
1746,reserving tables happens in the restaurant,In the theater there are only seats for reservations.,A theater usually only has seating and no tables.
1747,being too busy can't be the reason you help others,You can't help anyone when you're too busy.,If you're too busy you won't have time to help your boyfriend.
1748,short sleeves have poor protection,Football players wear padding to protect themselves.,short sleeves will not protect you
1749,you can only make appointments for future events,it's impossible to go back in time to make an appointment,you can only make appointment for the future not for the past
1750,plastic surgery can't make you healthier,Plastic surgery is often elective and for cosmetic purposes.,plastic surgery is cosmetic
1751,human liver is not an ingredient,The human liver isn't an ingredient but an organ.,The human liver is not used as an ingredient.
1752,easy to get will make things cheap,Rare ingredients would be expensive.,Common ingredients are inexpensive.
1753,taking pictures can't make ingredients edible,just add the ingredients dont take pictures,Ingredients do not require photographing before eating.
1754,people expect good things when the price is high,Food that tastes good usually makes people happy.,you would be happy for tasty food
1755,landfill will pollute the soil,"Just burying garbage does not equate with a green lifestyle, you need to recycle.",burying garbage is the complete opposite of a green lifestyle.
1756,leather belt is used for dressing,"Seat belts are used in cars, not leather belts.",A leather belt wouldn't affect a car accident.
1757,starving people need food sources to fill their stomachs,starving people worry about where to get food,A person that is starving is interested in food sources.
1758,money is useless in natural disasters,Natural disasters have no mind and can't pity or favor anyone or anything.,natural disasters dont have feelings
1759,the campfire will burn the tent,Campfire cannot be done in a tent as it catches fire.,a campfire would melt a tent.
1760,skirts can be worn on boys,All boys are well dressed now a days,Boys don't generally wear dresses anywhere.
1761,smart watches don't consume fuel,fuel is used to car not to watch,Smart watch needs electricity to charge.
1762,sleeping can't help you get off the jet,Sleeping has no effect on disembarking from an airplane.,you must be awake to get off the jet
1763,watering the leaves is meaningless,Water is needed on the roots of the tree which are underground.,gardeners would water the roots
1764,I can't chat with them if I quit them,if you enjoy them you would not want to quit,"If you enjoyed chatting with them you wouldn't want to ""quit them."""
1765,homosexuals love people of the same gender,gay men love other men,A gay person is attracted to a person of the same sex.
1766,cute appearance doesn't prevent weighing,weighing something has nothing to do with how it looks,wighing an elephant is difficult because of its size
1767,the malignant tumor kills the patients easily,Malignant tumors are often fatal.,malignant tumors are normally fatal
1768,butterflies are not food for human,Butterfly is not an edible thing,butterflies are not edible
1769,it's impossible for people to grow shorter,"Drinking milk may help teenagers bones, but the teenager would not grow shorter.",milk is good for growing taller
1770,pens have no space to take notes,Pen is used to write not to take something,You write with pens not on them.
1771,eating rice doesn't need to cut,"Knives are used for cutting food or spreading things on to food items, not for eating rice or other foods.",A knife will not allow you to scoop any rice up.
1772,scores are written by teachers on the paper,"Teachers grade examination papers and write the score, not students.","Students write their answers, not scores."
1773,perming can't change the length of hair,Receiving a perm will not lengthen your hair.,Curling your hair doesn't make it grow.
1774,twins don't necessarily die at the same time,Twins are born on the same day,Twins are born on the same day to the same mother.
1775,any things that are one kilogram are equally heavy,A kilogram of stone and a kilogram of feathers weigh the same.,No one measure the weight of feather
1776,air conditioning can warm up a room,  In cold weather a heater is used,Air conditioning isn't needed when it's already cold.
1777,one person only has one legal passport,You can visit different countries with the same passport.,No need to want multiple passport
1778,noble things include unselfish things,Noble things aren't selfish in nature.,Noble deeds are selfless.
1779,spring festival is the Lunar Festival,Solar calendar new year wouldn't be in spring.,The new year on a solar calendar is not celebrated by a spring festival.
1780,we can keep credit cards when we owe the bank,Receiving a loan from a bank does not require a return of a credit card.,The credit card doesn't need to be given to the bank.
1781,desktop pc is too heavy to be carried around,A desktop PC is not portable.,there is no way to load a desktop because it is too large and unfeasible
1782,clothes' prices are printed on the price cards,Nike wouldn't print their prices on clothes.,Prices of clothes are printed on a tag that hangs on clothes.
1783,a photo can only record one moment of an action,Taking one photo does not record an entire process.,When you record something it would usually be in video or audio format.
1784,doctors need to be recognized by their patients,Doctor masks dont cover the entire face,Doctors wear masks to prevent the spread of germs.
1785,people will have less and whiter hair when they are old,"As we age, our hair turns grey.","As you get older, white hair appears"
1786,god doesn't exist actually,Noone has ever seen god,You don't have to see or hear a god to believe in god.
1787,slippers are too informal for weddings,Slippers aren't worn to weddings.,the good choice for weddings are shoes
1788,grasshoppers contain little water,"grasshoppers are small insects, they wouldn't be a good source of water",Grasshoppers are insects and aren't a source of water.
1789,you will get wet in open air park on rainy days,An open air park is wet on a rainy day.,you would not want to stay in a rainy park.
1790,soil on the earth's surface is less than water,Most of earth's surface is covered by water.,Most of the surface is covered by water.
1791,most students can't be educated at the concert,Concerts are entertainment and not a typical form of education.,Attending concerts does not help students with their education.
1792,people can communicate in many other ways,There are different ways for humans to communicate besides language.,"No, because there are several ways to communicate. For signs, photos, music and etc."
1793,languages will change to adapt to changes in the world,language keeps changing everyday,Language changes over time.
1794,coffee can't improve intelligence,Coffee is a stimulant but doesn't make you smarter.,A morning cup of coffee does not increase intelligence.
1795,bicycles don't have accelerators,Bikes don't have accelerators,Bicycles are not motorized.
1796,humans can't eat iron,Pains cannot be stopped by eating iron as it is to be stopped by haivng pain killer,iron is not a food or drink
1797,parking lot is used to park cars,The plane cannot be landed in the parking lot as it is bigger.,Planes dont land in parking lots
1798,muscles develop very slowly in old age,Our bodies do not improve with age.,"Muscles experience a growth spurt in youth, not old age."
1799,animals develop from eggs,Animals develop from embryos.,Different types of plants are the only things that grow from seeds.
1800,car speed has nothing to do with its cleanliness,Washing your car has no effect on the speed it can travel.,"a clean car has nothing to do with how fast it is""HITId"
1801,cleaning toothbrush doesn't need toothpaste,toothpaste was invented to keep teeth clean,Toothpaste cleans teeth not the toothbrush.
1802,drinks in vending machines are not free,Vending machines accepts money then only you can buy,you have to pay money to buy a drink from a vending machine
1803,it's weird for stars to photograph others,Movie stars are the ones getting photographed.,Movie stars are the ones being photographed in public
1804,a funny joke should make people laugh,People only laugh when something is funny.,Jokes are only funny when people laugh.
1805,sharks don't live in the swimming pool,There are no sharks in swimming pools,Sharks can't live in pools.
1806,people can't do anything else when they are sleeping,hmm while going to sleep you cannot do work and sentence is crammatically incorrect,You can't work while asleep.
1807,the distance between China and America is too long to walk,"You can’t walk from China to America, it’s not possible","To travel from China to the US you have to swim, you can't walk"
1808,money is useless to animals,Animals don't need money.,animal owners will receive wages not animals
1809,everyone on the team needs to take on the work,Teammates also want to win independently.,Teammates usually don't encourage each other.
1810,being late for school is a violation of regulations,Being late is not a good thing.,Teachers aren’t happy when you are always late for school
1811,skirts are inefficient in keeping warm,skirts do not warm,Skirts do not keep legs warm in the winter.
1812,most people don't have big enough houses to drive a car,You don't drive a car at home.,there is no possible to drive the car inside the room
1813,hands can't touch the ball in a soccer match,soccer will not play with hand,You do not use hands in soccer.
1814,street lamps light for everyone,Street lamps are a service to the community.,Building street lamps is a public service.
1815,plants can grow on their own without human intervention,Crops can survive by themselves.,Crops can't live without water not farmers
1816,seeing old friends is a happy thing,It is not a scary thing to see friends abroad.,there is no meaning of scare by seeing friends
1817,people don't need to feel upset in a hopeful situation,There is no reason to break down.,Hopefulness would not inspire a breakdown.
1818,it is too cold to eat ice cream in winter,More people eat ice cream in hot weather.,"Summer is the time for ice cream because it’s hot, winter is too cold for ice cream"
1819,read messages are messages that have already been checked before,He has no reason to check them if they have already been read.,Messages already read can also be skimmed
1820,vaccine can only prevent disease,"You get vaccinated for the disease, not the cure of the disease.",Vaccines aren't cures.
1821,the pan can't squeeze the juice contained in the fruit,Juice can be drink from glass,Fresh juice is consumed using a cup.
1822,taking a vacation is very relaxing,Summer vacation takes stress away not adds to it,Summer vacation is relaxing.
1823,disguise covers up the answer,Disguises are used to conceal information/identity.,disguise only helps to keep people from identifying you
1824,recipes can only increase your chances of cooking food well,Following a recipe is not cooking it is preparing.,yes but you need to have basic knowledge because every small thing will not be given in the recipe
1825,hiring employees will increase the company's losses,More employees costs more.,Company losses would not enable it to hire more employees.
1826,blind men can't see but they can hear the sound,Most blind people can still hear.,Blind means can't see not can't hear
1827,clouds will block the sight of observation of the stars,Clouds block the stars.,One cannot see stars in cloudy sky
1828,baseball caps are useless in protection of the head,Baseball caps do nothing to prevent injury.,Baseball caps don't protect your head.
1829,you can't buy presents without money,Buying anything requires money,You don't have to buy presents.
1830,zoo visitors' attention is all on the animals,Going to the zoo is for looking at animals.,Going to a zoo is to look at other things.
1831,cowboys can drink water by themselves,Cowboy should water the horses,cowboy will water horses
1832,people go to the cinema for fun,You go see a movie for fun.,People expect to entertained when going to the cinema
1833,only songs can be sung,"Pictures are visual and singing is auditory, both stimuli use different sensory modalities",pictures can be drawn and not sang
1834,the price doesn't change when you pay by credit card,You eventually have to pay the money you temporarily put on a credit card back.,pay by card is pay with virtual money
1835,dogs can't understand what humans say,Animals do not aid in the ability to converse with others.,A dog is not necessary to share one's story.
1836,drinking before the game will make the player performs worse,Alcohol decreases player performance and reaction abilities,Players aren’t allowed to drink alcohol before a game
1837,people on TV can't communicate with the audience,They won't be able to hear you.,People on the TV can't hear you.
1838,humans can't control the wind to transport goods,Goods are too heavy for wind.,Wind cannot transport goods effectively.
1839,ships move in the water while the train moves in the land,A ship in water cannot impact a train on land.,"ships are on water, trains on land"
1840,a gym is too heavy for humans to lift,You can lift at the gym but you can’t physically life the gym,A gym cannot be lifted by a person.
1841,friends aren't those doing business with you,"Meeting friends should be for fun, not business.",Business meetings are with partners/associates.
1842,you don't own the thing you borrowed,You can't sell a car you've borrowed.,You can’t sell a car you don’t own
1843,the pharmacy doesn't have equipment to do surgery,Plastic surgeries are done in hospital not in pharmacy,A pharmacy does not offer plastic surgery.
1844,losing fingers is not a fortunate thing,Losing fingers is not a good thing.,anybody wont lost fingers by working hard
1845,couples believed each other would continue to live together,If they believe each other they will understand each other,Couples don't divorce if they believe each other.
1846,salt food has little to do with gaining weight,Salt does not make you gain weight.,
1847,the weather can't be tasted,we cant judge weather by taste,Weather is not sweet or salty.
1848,the height of an adult basically doesn't change,People change clothes so they don't stink.,Height is relatively stable and does not fluctuate on a daily basis
1849,link is not a material object and can't be touched,we can not use a link only for writing it also used for reading also,Links don't write
1850,nobody can buy artifacts in the museum,Museums do not sell artifacts.,"Artifacts are not for sale in museums, only for display/viewing"
1851,the alarm ringing announces emergency,"Bells announce class is over, alarms are more serious to alert people of danger.","The alarm wakes you up, and you must not sleep during classes, a bell would ring when the class is over"
1852,safety check before taking a taxi is meaningless,There is no reason for a safety check.,
1853,health can't be bought,unfortunately you cannot buy health,You cannot buy health.
1854,violence can't help you learn knowledge,Violence is not necessary during studying.,"Studying requires learning, memory and repetition to recall information at a later time, which does not require violence."
1855,atoms are so small that it's impossible to see them by using optical microscopes,Atoms are not visible with optical microscopes.,Optical microscopes are for the eyes.
1856,the fashion show is held to exhibit the latest achievements,fashion shows are to show off new designs,"Designers show new clothes at fashion shows, not outdated fashions."
1857,drivers need to sit in their seat to drive the bus,the driver can't offer his seat he needs it to drive,The driver cannot let other people drive.
1858,the fire is too hot to cool anything,"Fire is hot, it won't cool you down.",Fire is hot so you wouldn’t jump in it to cool yourself off
1859,humans can't be sold,You cannot sell humans.,"products are sold, not salesmen"
1860,computers will be damaged if they are washed,Washing a computer would break it,Computers would not work after being washed even once
1861,mountains are much more higher than cupboards,The two things are unrelated.,"a mountain cannot be used to reach things that are higher, especially not in a kitchen"
1862,people can't go through the wall,no one will built a wall in the entrance of the house,"A wall is for decorating your house, a door is for the entrance"
1863,good ideas can only come out from your mind,A factory does not manufacture creative ideas.,factories make goods not ideas
1864,the microscope is used to magnify tiny things,Microscopes are not telescopes.,learning universe using microscope is idiotic
1865,passengers will die if they sit outside the plane,There are no seats in the wings of airplanes.,There are no seats on the wings of planes
1866,party is held to celebrate happy things,You don't have parties for dead people.,A relative's death does not result in a party for the dead person.
1867,pillows don't have lives and can't feel rest,THE PILLOW IS TOO LITTLE AND BED DOES NOT REST AS IT IS NOT TO BE LIVE,"Beds do not rest on pillows, it is the opposite."
1868,the person being praised should be the one who did the good thing,The children are praising the parents for something the kids not the parents did,"Parents praise children when they do something well, not the other way around"
1869,football players kick footballs but don't sell them,No players play soccer,Soccer players don't sell items.
1870,many animals haven't been tamed,Animals belong in nature.,Not all animals are pets.
1871,Christmas trees are artificial products,A tree takes a very long time to grow.,Christmas trees are grown year round.
1872,sun bathing can't make things cleaner,Only bathing can remove dirt from the body.,Sun bathing does not get a body clean.
1873,taking a taxi doesn't require tickets,no tickets were collects for taxi,You cannot purchase tickets for a taxi.
1874,people have the freedom to smoke in their home,Smoking inside your home is not an offence,It is not illegal to smoke on ones own property.
1875,notes taken in the class record what the teachers said,Notes are taken to remember verbal information spoken by another person.,usually you take notes in class to write down what the teacher said
1876,it's difficult to fall asleep in a noisy place,It is hard to sleep in noisy places.,we can not sleep in noisy place
1877,things in an opening house are easy to be stolen,People close doors when leaving.,people usually close the door when they go out
1878,Dead people can't hear and talk,No one can chat with dead,Bodies are disposed of via burning or burying after death.
1879,there are no sweat glands in the eyes,Sweat isn't secreted through the eyes.,Sand does not make you sweat.
1880,Walls are usually opaque,curtains usually go on windows,Curtains go on windows.
1881,People need high temperature to roast meat,Cold water does not cook meat.,"Roasting requires heat and no water, by definition."
1882,People shouldn't go through the fence,"parks have entries, fences are for keeping that path blocked",Parks usually aren't blocked by fences.
1883,wearing oversize clothes makes people uncomfortable,no one wish to wear a oversize clothes,Oversize cloths don't fit
1884,Those who break the contract will be punished,Breaking contracts is not legal.,This is against common sense because of the legal consequences in breaking a contract.
1885,Rat's teeth are harder than wood,sure can rats bite furniture,Rats have sharp teeth that can penetrate most materials.
1886,Wolves eat sheep,sheep and wolves are enemies,Wolves eat sheep
1887,College students have different majors,"that is not true, college is no school",different fields require different knowledge
1888,instant noodles are junk food,"Eating a lot of anything is not healthy, noodles are nothing but carbs",Instant noodles have very little nutritional value.
1889,Programmers need computers to programme,Programmers always use computers.,Computers are used for programming
1890,cheating is bad and prohibited,Cheating is not acceptable.,If your caught cheating you don't pass and usually cannot retake the exam.
1891,weakness is not good quality,you will fail again if you indulge,Failure is not a reason to indulge.
1892,human rarely eats the tiger meat,Tiger meat is not for sale or available to buy in stores.,tiger meat is not sold at grocery stores
1893,what is used in the sprint are legs instead of arms,"Sprinters don't use their arms, but their legs.","Sprinters require strong legs, not necessarily strong arms."
1894,formal clothes are not designed for sports at all,You don't play soccer in formal clothes.,Formal clothes are too physically restrictive to play sports in.
1895,the train can't float on water,train needs rails and cannot run on water,Trains require tracks on land to operate.
1896,pigs are mammals,Pigs don’t lay eggs,Pigs do not lay eggs.
1897,we can't access noddles from bows by knives conveniently,noodles can eat with forks,noodles are to long to pick up with knives
1898,birds are not mammals,Bird don't produce milk,"birds are not mammals, only mammals have milk"
1899,Plastics cannot conduct electricity,Wires are made from metals,wires are not made from plastic but metal
1900,The future is unpredictable,News papers don't predict the future.,"Newspapers tell you what’s happening right now, they don’t tell you the future"
1901,water cannot disinfect the skin,Rubbing water on your own skin does nothing for the person whom you're giving the injection to.,"Alcohol should be used to sterilize skin before a shot, not water."
1902,it's too bumpy to draw paintings on a bus,"Oil paintings are created with a paint brush, drawings are created with writting utensils e.g. pencils",drawing while taking bus is not a good idea
1903,people usually don't feel hungry after just having a meal,either hungry or satisfied,"One either feels satisfied, or still hungry, after eating lunch."
1904,people usually cannot cook and eat at the same time,the right thing is to cook before dinner,you cannot cook while eating
1905,a human will not survive such a fall without any protection,People die when falling from such heights.,A five-story fall would not be survivable for human beings.
1906,a dog can't fly,Dogs don't fly.,Dogs can't fly
1907,having a cold shower will worsen the cold,You would not take a cold shower if you have a cold.,cold showers would make the symptoms worse
1908,ears are for listening instead of smelling,Ears are for hearing.,Humans smell through their nose and hear with their ears
1909,sleeping too much is unhealthy,"Sleeping doesn’t make you fit, working out does",Sleeping does not keep you fit.
1910,it's very hot in the summer,It is hot during the summer.,It’s hot in the summer
1911,frogs can live given enough water,Frogs live most of their lives submerged in water.,Frogs need water.
1912,microwave ovens are used to heat food,Microwave ovens only cook food not make books.,Books would burn in the microwave
1913,rocks will not burn,Rocks don’t catch fire,You can't light rocks on fire.
1914,an umbrella will keep you dry in the rain,An umbrella is used to keep you dry,you go under an umbrella to stay dry when it's raining
1915,people usually cannot ski and watch TV at the same time,You cannot watch TV while going down a mountain.,Skiing with a TV doesn't sound very probable
1916,cameras are not for drawing pictures,cameras are for shooting pictures,You cannot draw with cameras.
1917,poles are too long to be used as a tableware,"poles are not to help eating, sticks are",You cannot eat with poles.
1918,you don't need to dry towels that are already dry,Dry towels are already dry.,Dry towels do not need to dry.
1919,resting is not a kind of exercise,Resting is the opposite of exercise and does not involve physical activity.,"Resting isn’t exercise at all, resting is what you do after you exercise"
1920,computers are not desserts,"Desserts are sweet tasting, computers and milk are not",You can't eat computers.
1921,baskets cannot bring warmth to people,"Baskets are usually made of plastic, which does not provide heat.",A basket does not make you warm.
1922,most students take classes to learn rather than play,"You don't play in class, you learn.",You attend class to learn not to play.
1923,people usually enjoy eating nice food,Nice food wont make someone sick.,He wouldnt throw up food he doesn’t like.
1924,you wear shoes on your feet instead of your hands,shoes are for feet,Shoes go on your feet.
1925,it's very hot when it is above ninety degrees,90 degrees is very hot weather.,"When it's above ninety degrees, it's not cold out."
1926,you cannot write on a cake,You can't write with cake.,"You eat a piece of cake, you can’t write with it"
1927,people usually don't feel angry when they hear good news,Amy should be happy if her friend is recovered.,One should want the best for one's friend
1928,an unhappy person usually keeps his lips closed tightly,jaw drops in awe,Jaw dropping facial expressions are in response to surprise or shocking emotions
